[DEBUG] 2023-10-27 21:43:38.411 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2023-10-27 21:43:38.413 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2023-10-27 21:43:38.417 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2023-10-27 21:43:38.491 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2023-10-27 21:43:38.492 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2023-10-27 21:43:38.680 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2023-10-27 21:43:38.681 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2023-10-27 21:43:38.686 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2023-10-27 21:43:38.910 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2023-10-27 21:43:38.931 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2023-10-27 21:43:38.932 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2023-10-27 21:43:39.823 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:lastName]
[DEBUG] 2023-10-27 21:43:39.824 [main] SimpleValueBinder - building SimpleValue for lastName
[DEBUG] 2023-10-27 21:43:39.824 [main] PropertyBinder - Building property lastName
[DEBUG] 2023-10-27 21:43:39.824 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=password, insertable=true, updatable=true, unique=false}
[DEBUG] 2023-10-27 21:43:39.824 [main] PropertyBinder - MetadataSourceProcessor property password with lazy=false
[DEBUG] 2023-10-27 21:43:39.824 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:password]
[DEBUG] 2023-10-27 21:43:39.824 [main] SimpleValueBinder - building SimpleValue for password
[DEBUG] 2023-10-27 21:43:39.824 [main] PropertyBinder - Building property password
[DEBUG] 2023-10-27 21:43:39.824 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=profile_picture, insertable=true, updatable=true, unique=false}
[DEBUG] 2023-10-27 21:43:39.824 [main] PropertyBinder - MetadataSourceProcessor property profilePicture with lazy=false
[DEBUG] 2023-10-27 21:43:39.824 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:profilePicture]
[DEBUG] 2023-10-27 21:43:39.824 [main] SimpleValueBinder - building SimpleValue for profilePicture
[DEBUG] 2023-10-27 21:43:39.824 [main] PropertyBinder - Building property profilePicture
[DEBUG] 2023-10-27 21:43:39.825 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=userName, insertable=true, updatable=true, unique=false}
[DEBUG] 2023-10-27 21:43:39.825 [main] PropertyBinder - MetadataSourceProcessor property userName with lazy=false
[DEBUG] 2023-10-27 21:43:39.825 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:userName]
[DEBUG] 2023-10-27 21:43:39.825 [main] SimpleValueBinder - building SimpleValue for userName
[DEBUG] 2023-10-27 21:43:39.825 [main] PropertyBinder - Building property userName
[DEBUG] 2023-10-27 21:43:39.827 [main] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2023-10-27 21:43:39.828 [main] SimpleValueBinder - Starting fillSimpleValue for bio
[DEBUG] 2023-10-27 21:43:39.828 [main] SimpleValueBinder - Starting fillSimpleValue for displayName
[DEBUG] 2023-10-27 21:43:39.828 [main] SimpleValueBinder - Starting fillSimpleValue for email
[DEBUG] 2023-10-27 21:43:39.828 [main] SimpleValueBinder - Starting fillSimpleValue for firstName
[DEBUG] 2023-10-27 21:43:39.828 [main] SimpleValueBinder - Starting fillSimpleValue for lastName
[DEBUG] 2023-10-27 21:43:39.828 [main] SimpleValueBinder - Starting fillSimpleValue for password
[DEBUG] 2023-10-27 21:43:39.828 [main] SimpleValueBinder - Starting fillSimpleValue for profilePicture
[DEBUG] 2023-10-27 21:43:39.828 [main] SimpleValueBinder - Starting fillSimpleValue for userName
[DEBUG] 2023-10-27 21:43:39.829 [main] PrimaryKey - Forcing column [user_id] to be non-null as it is part of the primary key for table [users]
[DEBUG] 2023-10-27 21:43:39.860 [main] SessionFactoryImpl - Building session factory
[DEBUG] 2023-10-27 21:43:39.861 [main] Settings - SessionFactory name : null
[DEBUG] 2023-10-27 21:43:39.861 [main] Settings - Automatic flush during beforeCompletion(): enabled
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Automatic session close at end of transaction: disabled
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Statistics: disabled
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Default entity-mode: pojo
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Allow initialization of lazy state outside session : disabled
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Using BatchFetchStyle : LEGACY
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Default batch fetch size: -1
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Maximum outer join fetch depth: 2
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Default null ordering: NONE
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Order SQL updates by primary key: disabled
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Order SQL inserts for batching: disabled
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - multi-tenancy strategy : NONE
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - JTA Track by Thread: enabled
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Query language substitutions: {}
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Named query checking : enabled
[DEBUG] 2023-10-27 21:43:39.862 [main] Settings - Second-level cache: disabled
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - Second-level query cache: disabled
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - Second-level query cache factory: null
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - Second-level cache region prefix: null
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - Structured second-level cache entries: disabled
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - JDBC batch size: 15
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - Scrollable result sets: enabled
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - Wrap result sets: disabled
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - JDBC result set fetch size: null
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - Generate SQL with comments: disabled
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - JPA compliance - query : 
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - JPA compliance - closed-handling : 
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - JPA compliance - lists : 
[DEBUG] 2023-10-27 21:43:39.863 [main] Settings - JPA compliance - transactions : 
[INFO ] 2023-10-27 21:43:39.913 [main] beans - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
[DEBUG] 2023-10-27 21:43:39.927 [main] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 2023-10-27 21:43:39.928 [main] SessionFactoryImpl - Instantiating session factory with properties: {java.specification.version=15, sun.cpu.isalist=amd64, hibernate.c3p0.idle_test_period=3000, sun.jnu.encoding=Cp1252, hibernate.c3p0.min_size=5, java.class.path=C:\Program Files\JetBrains\IntelliJ IDEA 2023.2.1\lib\idea_rt.jar;C:\Program Files\JetBrains\IntelliJ IDEA 2023.2.1\plugins\junit\lib\junit5-rt.jar;C:\Program Files\JetBrains\IntelliJ IDEA 2023.2.1\plugins\junit\lib\junit-rt.jar;C:\Users\shand\EnterpriseJava\ScribblesAmplifyKnack\target\test-classes;C:\Users\shand\EnterpriseJava\ScribblesAmplifyKnack\target\classes;C:\Users\shand\.m2\repository\org\hibernate\hibernate-core\5.4.4.Final\hibernate-core-5.4.4.Final.jar;C:\Users\shand\.m2\repository\org\jboss\logging\jboss-logging\3.3.2.Final\jboss-logging-3.3.2.Final.jar;C:\Users\shand\.m2\repository\org\javassist\javassist\3.24.0-GA\javassist-3.24.0-GA.jar;C:\Users\shand\.m2\repository\net\bytebuddy\byte-buddy\1.9.11\byte-buddy-1.9.11.jar;C:\Users\shand\.m2\repository\antlr\antlr\2.7.7\antlr-2.7.7.jar;C:\Users\shand\.m2\repository\org\jboss\spec\javax\transaction\jboss-transaction-api_1.2_spec\1.1.1.Final\jboss-transaction-api_1.2_spec-1.1.1.Final.jar;C:\Users\shand\.m2\repository\org\jboss\jandex\2.0.5.Final\jandex-2.0.5.Final.jar;C:\Users\shand\.m2\repository\com\fasterxml\classmate\1.3.4\classmate-1.3.4.jar;C:\Users\shand\.m2\repository\javax\activation\javax.activation-api\1.2.0\javax.activation-api-1.2.0.jar;C:\Users\shand\.m2\repository\org\dom4j\dom4j\2.1.1\dom4j-2.1.1.jar;C:\Users\shand\.m2\repository\org\hibernate\common\hibernate-commons-annotations\5.1.0.Final\hibernate-commons-annotations-5.1.0.Final.jar;C:\Users\shand\.m2\repository\javax\xml\bind\jaxb-api\2.3.1\jaxb-api-2.3.1.jar;C:\Users\shand\.m2\repository\org\glassfish\jaxb\jaxb-runtime\2.3.1\jaxb-runtime-2.3.1.jar;C:\Users\shand\.m2\repository\org\glassfish\jaxb\txw2\2.3.1\txw2-2.3.1.jar;C:\Users\shand\.m2\repository\com\sun\istack\istack-commons-runtime\3.0.7\istack-commons-runtime-3.0.7.jar;C:\Users\shand\.m2\repository\org\jvnet\staxex\stax-ex\1.8\stax-ex-1.8.jar;C:\Users\shand\.m2\repository\com\sun\xml\fastinfoset\FastInfoset\1.2.15\FastInfoset-1.2.15.jar;C:\Users\shand\.m2\repository\org\hibernate\hibernate-c3p0\5.4.4.Final\hibernate-c3p0-5.4.4.Final.jar;C:\Users\shand\.m2\repository\com\mchange\c3p0\0.9.5.3\c3p0-0.9.5.3.jar;C:\Users\shand\.m2\repository\com\mchange\mchange-commons-java\0.2.15\mchange-commons-java-0.2.15.jar;C:\Users\shand\.m2\repository\org\apache\logging\log4j\log4j-api\2.10.0\log4j-api-2.10.0.jar;C:\Users\shand\.m2\repository\org\apache\logging\log4j\log4j-core\2.10.0\log4j-core-2.10.0.jar;C:\Users\shand\.m2\repository\javax\javaee-web-api\7.0\javaee-web-api-7.0.jar;C:\Users\shand\.m2\repository\org\junit\platform\junit-platform-runner\1.0.0\junit-platform-runner-1.0.0.jar;C:\Users\shand\.m2\repository\org\apiguardian\apiguardian-api\1.0.0\apiguardian-api-1.0.0.jar;C:\Users\shand\.m2\repository\org\junit\platform\junit-platform-launcher\1.0.0\junit-platform-launcher-1.0.0.jar;C:\Users\shand\.m2\repository\org\junit\platform\junit-platform-suite-api\1.0.0\junit-platform-suite-api-1.0.0.jar;C:\Users\shand\.m2\repository\org\junit\platform\junit-platform-commons\1.0.0\junit-platform-commons-1.0.0.jar;C:\Users\shand\.m2\repository\javax\persistence\javax.persistence-api\2.2\javax.persistence-api-2.2.jar;C:\Users\shand\.m2\repository\org\junit\vintage\junit-vintage-engine\4.12.0\junit-vintage-engine-4.12.0.jar;C:\Users\shand\.m2\repository\org\junit\platform\junit-platform-engine\1.0.0\junit-platform-engine-1.0.0.jar;C:\Users\shand\.m2\repository\org\opentest4j\opentest4j\1.0.0\opentest4j-1.0.0.jar;C:\Users\shand\.m2\repository\org\junit\jupiter\junit-jupiter-engine\5.0.0\junit-jupiter-engine-5.0.0.jar;C:\Users\shand\.m2\repository\org\junit\jupiter\junit-jupiter-api\5.0.0\junit-jupiter-api-5.0.0.jar;C:\Users\shand\.m2\repository\junit\junit\4.12\junit-4.12.jar;C:\Users\shand\.m2\repository\org\hamcrest\hamcrest-core\1.3\hamcrest-core-1.3.jar;C:\Users\shand\.m2\repository\jstl\jstl\1.2\jstl-1.2.jar;C:\Users\shand\.m2\repository\mysql\mysql-connector-java\8.0.16\mysql-connector-java-8.0.16.jar;C:\Users\shand\.m2\repository\com\google\protobuf\protobuf-java\3.6.1\protobuf-java-3.6.1.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, idea.test.cyclic.buffer.size=1048576, user.variant=, java.vendor.url=https://java.oracle.com/, user.timezone=America/Chicago, java.vm.specification.version=15, os.name=Windows 10, sun.java.launcher=SUN_STANDARD, user.country=US, sun.boot.library.path=C:\Program Files\Java\jdk-15.0.1\bin, sun.java.command=com.intellij.rt.junit.JUnitStarter -ideVersion5 -junit5 persistence.UserDaoTest,getByUserNameSuccess, jdk.debug=release, sun.cpu.endian=little, user.home=C:\Users\shand, hibernate.c3p0.max_statements=50, user.language=en, java.specification.vendor=Oracle Corporation, java.version.date=2020-10-20, java.home=C:\Program Files\Java\jdk-15.0.1, file.separator=\, java.vm.compressedOopsMode=Zero based, line.separator=
, hibernate.c3p0.timeout=300, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, user.script=, connection.password=shanda, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, hibernate.c3p0.max_size=20, java.runtime.version=15.0.1+9-18, user.name=shand, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3306/sak_stories, file.encoding=UTF-8, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.vendor.url.bug=https://bugreport.java.com/bugreport/, java.io.tmpdir=C:\Users\shand\AppData\Local\Temp\, java.version=15.0.1, user.dir=C:\Users\shand\EnterpriseJava\ScribblesAmplifyKnack, os.arch=amd64, connection.username=root, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, sun.os.patch.level=, connection.driver_class=com.mysql.cj.jdbc.Driver, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@24f870ee, java.library.path=C:\Program Files\Java\jdk-15.0.1\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files (x86)\Microsoft SDKs\Azure\CLI2\wbin;C:\Program Files\Common Files\Oracle\Java\javapath;C:\Python39\Scripts\;C:\Python39\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\Microsoft SQL Server\130\Tools\Binn\;C:\Program Files\dotnet\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\nodejs\;C:\ProgramData\chocolatey\bin;C:\Program Files (x86)\Git\cmd;C:\Program Files\OpenSSL-Win64\bin;C:\Program Files\PuTTY\;C:\Users\shand\AppData\Local\Microsoft\WindowsApps;C:\Users\shand\AppData\Local\atom\bin;C:\Users\shand\AppData\Roaming\npm;C:\Program Files\Java\jdk-15.0.1;;C:\Users\shand\AppData\Local\Microsoft\WindowsApps;C:\Program Files\JetBrains\IntelliJ IDEA 2023.2.1\bin;;., java.vendor=Oracle Corporation, java.vm.info=mixed mode, sharing, java.vm.version=15.0.1+9-18, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, connection.url=jdbc:mysql://localhost:3306/sak_stories, java.class.version=59.0}
[DEBUG] 2023-10-27 21:43:39.942 [main] TypeSafeActivator - Unable to acquire Bean Validation ValidatorFactory, skipping activation
[DEBUG] 2023-10-27 21:43:39.942 [main] JaccIntegrator - Skipping JACC integration as it was not enabled
[DEBUG] 2023-10-27 21:43:39.943 [main] SessionFactoryImpl - Instantiated session factory
[DEBUG] 2023-10-27 21:43:39.943 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@10895b16] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@2d64c100]
[DEBUG] 2023-10-27 21:43:39.980 [main] ClassLoaderAccessImpl - Not known whether passed class name [entity.User] is safe
[DEBUG] 2023-10-27 21:43:39.980 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.User
[DEBUG] 2023-10-27 21:43:39.993 [main] ClassLoaderAccessImpl - Not known whether passed class name [entity.User] is safe
[DEBUG] 2023-10-27 21:43:39.994 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.User
[DEBUG] 2023-10-27 21:43:40.183 [main] AbstractEntityPersister - Static SQL for entity: entity.User
[DEBUG] 2023-10-27 21:43:40.183 [main] AbstractEntityPersister -  Version select: select user_id from users where user_id =?
[DEBUG] 2023-10-27 21:43:40.183 [main] AbstractEntityPersister -  Snapshot select: select user_.user_id, user_.bio as bio2_0_, user_.display_name as display_3_0_, user_.email as email4_0_, user_.firstName as firstNam5_0_, user_.lastName as lastName6_0_, user_.password as password7_0_, user_.profile_picture as profile_8_0_, user_.userName as userName9_0_ from users user_ where user_.user_id=?
[DEBUG] 2023-10-27 21:43:40.183 [main] AbstractEntityPersister -  Insert 0: insert into users (bio, display_name, email, firstName, lastName, password, profile_picture, userName, user_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?)
[DEBUG] 2023-10-27 21:43:40.183 [main] AbstractEntityPersister -  Update 0: update users set bio=?, display_name=?, email=?, firstName=?, lastName=?, password=?, profile_picture=?, userName=? where user_id=?
[DEBUG] 2023-10-27 21:43:40.183 [main] AbstractEntityPersister -  Delete 0: delete from users where user_id=?
[DEBUG] 2023-10-27 21:43:40.183 [main] AbstractEntityPersister -  Identity insert: insert into users (bio, display_name, email, firstName, lastName, password, profile_picture, userName) values (?, ?, ?, ?, ?, ?, ?, ?)
[DEBUG] 2023-10-27 21:43:40.203 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@67bd351e]
[DEBUG] 2023-10-27 21:43:40.204 [main] MetamodelGraphWalker - Visiting attribute path : bio
[DEBUG] 2023-10-27 21:43:40.204 [main] MetamodelGraphWalker - Visiting attribute path : displayName
[DEBUG] 2023-10-27 21:43:40.204 [main] MetamodelGraphWalker - Visiting attribute path : email
[DEBUG] 2023-10-27 21:43:40.204 [main] MetamodelGraphWalker - Visiting attribute path : firstName
[DEBUG] 2023-10-27 21:43:40.204 [main] MetamodelGraphWalker - Visiting attribute path : lastName
[DEBUG] 2023-10-27 21:43:40.204 [main] MetamodelGraphWalker - Visiting attribute path : password
[DEBUG] 2023-10-27 21:43:40.204 [main] MetamodelGraphWalker - Visiting attribute path : profilePicture
[DEBUG] 2023-10-27 21:43:40.204 [main] MetamodelGraphWalker - Visiting attribute path : userName
[DEBUG] 2023-10-27 21:43:40.205 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2023-10-27 21:43:40.215 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2023-10-27 21:43:40.218 [main] LoadPlanTreePrinter - LoadPlan(entity=entity.User)
    - Returns
       - EntityReturnImpl(entity=entity.User, querySpaceUid=<gen:0>, path=entity.User)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=entity.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {user_id1_0_0_}

[DEBUG] 2023-10-27 21:43:40.219 [main] EntityLoader - Static select for entity entity.User [NONE]: select user0_.user_id as user_id1_0_0_, user0_.bio as bio2_0_0_, user0_.display_name as display_3_0_0_, user0_.email as email4_0_0_, user0_.firstName as firstNam5_0_0_, user0_.lastName as lastName6_0_0_, user0_.password as password7_0_0_, user0_.profile_picture as profile_8_0_0_, user0_.userName as userName9_0_0_ from users user0_ where user0_.user_id=?
[DEBUG] 2023-10-27 21:43:40.219 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5eb5da12]
[DEBUG] 2023-10-27 21:43:40.219 [main] MetamodelGraphWalker - Visiting attribute path : bio
[DEBUG] 2023-10-27 21:43:40.219 [main] MetamodelGraphWalker - Visiting attribute path : displayName
[DEBUG] 2023-10-27 21:43:40.219 [main] MetamodelGraphWalker - Visiting attribute path : email
[DEBUG] 2023-10-27 21:43:40.219 [main] MetamodelGraphWalker - Visiting attribute path : firstName
[DEBUG] 2023-10-27 21:43:40.219 [main] MetamodelGraphWalker - Visiting attribute path : lastName
[DEBUG] 2023-10-27 21:43:40.219 [main] MetamodelGraphWalker - Visiting attribute path : password
[DEBUG] 2023-10-27 21:43:40.220 [main] MetamodelGraphWalker - Visiting attribute path : profilePicture
[DEBUG] 2023-10-27 21:43:40.220 [main] MetamodelGraphWalker - Visiting attribute path : userName
[DEBUG] 2023-10-27 21:43:40.220 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2023-10-27 21:43:40.220 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2023-10-27 21:43:40.220 [main] LoadPlanTreePrinter - LoadPlan(entity=entity.User)
    - Returns
       - EntityReturnImpl(entity=entity.User, querySpaceUid=<gen:0>, path=entity.User)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=entity.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {user_id1_0_0_}

[DEBUG] 2023-10-27 21:43:40.220 [main] EntityLoader - Static select for entity entity.User [READ]: select user0_.user_id as user_id1_0_0_, user0_.bio as bio2_0_0_, user0_.display_name as display_3_0_0_, user0_.email as email4_0_0_, user0_.firstName as firstNam5_0_0_, user0_.lastName as lastName6_0_0_, user0_.password as password7_0_0_, user0_.profile_picture as profile_8_0_0_, user0_.userName as userName9_0_0_ from users user0_ where user0_.user_id=?
